,r,MeanT0.5,RmsT0.5,SumT0.5,MeanT1.0,RmsT1.0,SumT1.0,MeanT1.5,RmsT1.5,SumT1.5,MeanT1.75,RmsT1.75,SumT1.75,MeanT2,RmsT2,SumT2,MeanT2.1,RmsT2.1,SumT2.1,MeanT2.15,RmsT2.15,SumT2.15,MeanT2.175,RmsT2.175,SumT2.175,MeanT2.2,RmsT2.2,SumT2.2,MeanT2.225,RmsT2.225,SumT2.225,MeanT2.25,RmsT2.25,SumT2.25,MeanT2.269,RmsT2.269,SumT2.269,MeanT2.3,RmsT2.3,SumT2.3,MeanT2.35,RmsT2.35,SumT2.35,MeanT2.4,RmsT2.4,SumT2.4,MeanT2.5,RmsT2.5,SumT2.5,MeanT2.6,RmsT2.6,SumT2.6,MeanT2.8,RmsT2.8,SumT2.8,MeanT3,RmsT3,SumT3,MeanT3.5,RmsT3.5,SumT3.5,MeanT4,RmsT4,SumT4
10,9.4895454429505,0.0,0.0,0.0,-9.200000000000002e-07,6.289674077406554e-07,-3.680000000000001e-05,5.724100000000001e-05,0.00028011831000311285,0.0022896400000000003,-0.00011158600000000019,0.0007714075123136927,-0.004463440000000008,-7.730449999999986e-05,0.0025626368366917984,-0.0030921799999999947,0.006965250000000001,0.009144588708790298,0.27861,0.16213344975000002,0.05161764150655765,6.4853379900000006,0.40130406599999996,0.0196823840511246,16.05216264,0.36908647499999997,0.04107739644016981,14.763459,0.28098987299999995,0.031681267824850534,11.239594919999998,0.21667967775000005,0.02898249231730843,8.667187110000002,0.16086228749999998,0.036950516596017884,6.434491499999999,0.14266989600000005,0.031438402900413116,5.706795840000002,0.09309731174999997,0.018885383587832004,3.7238924699999987,0.06556583700000002,0.023800468624509286,2.6226334800000006,0.016136816749999987,0.019746608509948412,0.6454726699999995,0.016975183000000005,0.0158791287655882,0.6790073200000002,0.003414987750000002,0.01224013507611363,0.1365995100000001,0.0011975430000000099,0.010597243902094126,0.0479017200000004,0.003551972750000001,0.008222135404111576,0.14207891000000003,-0.002421512000000003,0.00820473622455323,-0.09686048000000011
11,10.298073580374357,0.0,0.0,0.0,-7.642857142857142e-07,6.004250195333576e-07,-4.279999999999999e-05,-6.828321428571429e-05,0.00019700444714983279,-0.00382386,0.00018027982142857158,0.0007244625605491758,0.010095670000000008,-0.00046695714285714283,0.002554036459294606,-0.0261496,0.006860299285714286,0.008741714559703061,0.38417676,0.15468257285714287,0.05361268601543168,8.662224080000001,0.3872695757142857,0.024965845614967296,21.68709624,0.3514336750000001,0.03893725470919874,19.680285800000007,0.26765598071428565,0.03298046274530118,14.988734919999995,0.19738471285714282,0.035811891696697115,11.053543919999997,0.14638125178571432,0.03778421020220801,8.197350100000001,0.13113112571428573,0.029862312073778534,7.343343040000001,0.07964587714285717,0.018144564310366647,4.4601691200000015,0.05737791357142855,0.026032283093208135,3.213163159999999,0.017441896071428563,0.01750690102370029,0.9767461799999995,0.013248510714285715,0.014656678437911588,0.7419166,0.0028433005357142893,0.013623288761577456,0.1592248300000002,0.0015544507142857167,0.010886526605268265,0.08704924000000014,0.0033547821428571304,0.010405423272397896,0.1878677999999993,-0.000260954285714289,0.00736943468408118,-0.014613440000000186
12,11.106601717798213,0.0,0.0,0.0,-7.625000000000003e-07,5.383713866839508e-07,-4.880000000000002e-05,-1.4447812500000003e-05,0.00024048475228736403,-0.0009246600000000002,-1.1813906250000047e-05,0.0007203317831748983,-0.000756090000000003,-2.631140624999942e-05,0.0024671574807666233,-0.0016839299999999629,0.007024578593749999,0.010071265653324512,0.44957302999999993,0.14497427125,0.056745361630566545,9.27835336,0.36463293000000013,0.02921768801833061,23.33650752000001,0.3292489484375,0.03973271084848962,21.0719327,0.24625314593749997,0.039072353323886456,15.760201339999998,0.17951120999999992,0.038022714730560896,11.488717439999995,0.129866446875,0.03761424114026232,8.3114526,0.11456515500000003,0.03512868346199692,7.332169920000002,0.06400105765625001,0.020300801820328562,4.096067690000001,0.04571395000000002,0.027878624400268576,2.925692800000001,0.016216102499999992,0.015480685457615807,1.0378305599999995,0.0123097621875,0.015586653563405262,0.78782478,0.0035138931249999988,0.013609186585623524,0.22488915999999992,0.0009583840625000064,0.011870345293617822,0.06133658000000041,0.0013657253125000074,0.009293378675731647,0.08740642000000047,-0.0007463099999999972,0.009160600135880836,-0.04776383999999982
13,11.91512985522207,0.0,0.0,0.0,-6.583333333333335e-07,5.308143638682822e-07,-3.950000000000001e-05,-5.649433333333337e-05,0.00022402482347846084,-0.0033896600000000022,9.562816666666674e-05,0.001103179087048716,0.0057376900000000045,0.00027828016666666636,0.0028643284232698664,0.016696809999999982,0.0065652546666666685,0.010176499511966034,0.3939152800000001,0.1383330691666667,0.05840091670405258,8.299984150000002,0.3371184346666667,0.031657819556708135,20.227106080000002,0.30767262500000003,0.04485558429043006,18.4603575,0.222426078,0.03919249222867371,13.34556468,0.1617757216666666,0.03666553879628454,9.706543299999996,0.11473916166666664,0.039972624099263616,6.884349699999999,0.103841648,0.034717589025910045,6.23049888,0.053853506333333336,0.022790682173275328,3.2312103800000003,0.039771291333333327,0.028102461439456473,2.3862774799999995,0.01631359200000001,0.013223962759483857,0.9788155200000006,0.013089534000000002,0.016672273923279655,0.78537204,0.0030102834999999966,0.012166293625325918,0.1806170099999998,-0.0003898953333333369,0.012467179087036685,-0.023393720000000215,0.0013498790000000052,0.00977142473841452,0.08099274000000031,-0.00029224533333333923,0.007920234148375385,-0.017534720000000354
14,12.72365799264593,0.0,0.0,0.0,-7.546874999999999e-07,5.994606136717827e-07,-4.8299999999999995e-05,-1.900156250000003e-05,0.000220081195536576,-0.0012161000000000019,0.00041051453125000005,0.0010819957827637454,0.026272930000000003,0.0001910714062500001,0.002855845304561696,0.012228570000000006,0.006237904687499999,0.009951429362439751,0.3992258999999999,0.12792363390625006,0.06039190746744381,8.187112570000004,0.31180174625,0.03658307946708302,19.95531176,0.2873601515625,0.04843774583635354,18.3910497,0.20204103249999997,0.04196094138560176,12.930626079999998,0.1459429184375,0.03591815287302805,9.34034678,0.09711049375,0.036508853138116866,6.2150716,0.089237885,0.032554679087620796,5.71122464,0.046338943125000004,0.02343060469677592,2.9656923600000002,0.03502457218750001,0.02751571056032526,2.241572620000001,0.015193503281250008,0.014106369452868842,0.9723842100000005,0.010503095000000002,0.01200136924823216,0.6721980800000001,0.004312247499999997,0.011433364745851014,0.2759838399999998,0.00047628593750000575,0.012394520334403157,0.030482300000000368,9.048718750000438e-05,0.01024150533647375,0.00579118000000028,-0.0004552099999999959,0.008061166708603669,-0.029133439999999736
15,13.532186130069785,0.0,0.0,0.0,-7.937499999999999e-07,5.965722399676338e-07,-5.0799999999999995e-05,-1.3457499999999998e-05,0.00025883610781003876,-0.0008612799999999999,0.00014883171875,0.0010884357340849218,0.00952523,8.207718750000015e-05,0.0033772325719220843,0.00525294000000001,0.0063979156249999985,0.009449741011732292,0.4094665999999999,0.11952381343749997,0.06154348435208322,7.649524059999998,0.28772436625000003,0.03782392116941555,18.414359440000002,0.2688603859374999,0.049887454327650314,17.207064699999993,0.1834798846875,0.04207073843511274,11.74271262,0.13442626875000002,0.03482440413972396,8.603281200000001,0.08372177499999998,0.035291417174474767,5.358193599999999,0.07651402999999998,0.029196501452453165,4.896897919999999,0.040412029531250004,0.02100343934614351,2.5863698900000003,0.03298732125000001,0.023791148026218935,2.1111885600000004,0.01391065171875,0.014074099763355935,0.89028171,0.009235557499999996,0.012555014763993459,0.5910756799999998,0.0035663581250000077,0.012602083658898413,0.2282469200000005,-0.0003827421874999993,0.012725459238105185,-0.024495499999999955,0.0003906054687499988,0.011072805236103206,0.024998749999999924,-0.001380779999999997,0.007887963781230235,-0.08836991999999981
16,14.340714267493642,0.0,0.0,0.0,9.8578125e-06,7.754715663043258e-05,0.0006309,-2.8180937499999992e-05,0.0004338277514813583,-0.0018035799999999995,0.00011877249999999991,0.0013070074716958386,0.007601439999999994,5.385671875000011e-05,0.004204388542211004,0.003446830000000007,0.00728289859375,0.009469208104894825,0.46610551,0.10427298500000005,0.056004876867846026,6.6734710400000035,0.25340100874999993,0.04454424004756534,16.217664559999996,0.2365986921875001,0.05027381609145654,15.142316300000006,0.15587082968750002,0.04648254106030954,9.975733100000001,0.11486219312499998,0.033423529916807054,7.351180359999999,0.06888727187499999,0.03345552035311899,4.408785399999999,0.063491405,0.026162245953090017,4.06344992,0.031316682343749985,0.018261405899911973,2.004267669999999,0.022853399687499998,0.02474931578326725,1.4626175799999999,0.010669079687499994,0.011348539411278872,0.6828210999999996,0.006310901875000002,0.011983569402933917,0.4038977200000001,0.0027147293749999993,0.009384230418714562,0.17374267999999995,0.0012372584374999974,0.010478037487735544,0.07918453999999983,9.994203125000185e-05,0.009078968159231421,0.006396290000000119,-0.001992660000000005,0.007533289682867638,-0.12753024000000032
17,15.149242404917498,0.0,0.0,0.0,-2.060606060606046e-07,2.3971383689648116e-05,-1.3599999999999904e-05,-9.990303030303047e-06,0.00044685231166382265,-0.0006593600000000011,0.0001968381818181818,0.0014491966677427513,0.012991319999999999,-0.0016190930303030312,0.0046458240452944685,-0.10686014000000006,0.005827294242424242,0.009947527760297434,0.38460141999999997,0.09505816621212122,0.06110385806347734,6.273838970000001,0.23415065696969692,0.043335585542613436,15.453943359999997,0.2197020227272728,0.05379657393371811,14.500333500000004,0.1486500903030303,0.04303407591717161,9.81090596,0.10024435878787877,0.03581827951880286,6.616127679999999,0.05437945,0.033196515965275675,3.5890437000000004,0.0543833309090909,0.02204733415460972,3.5892998399999994,0.027168414393939397,0.017490082383187656,1.79311535,0.024473804242424242,0.02097894677739755,1.61527108,0.011287475303030304,0.011730743448550077,0.7449733700000001,0.004629860303030301,0.011525062984432899,0.3055707799999999,0.00032105333333333393,0.01281995611973005,0.021189520000000038,-0.0007169342424242407,0.010764541677070657,-0.047317659999999886,0.0005596034848484873,0.008220360135671916,0.03693383000000016,-0.0022824824242424213,0.008373809572879878,-0.1506438399999998
18,15.957770542341358,0.0,0.0,0.0,-2.4846153846153845e-06,2.826889063113006e-06,-0.0001292,4.3653846153846124e-05,0.0005598792306249689,0.0022699999999999986,0.0004267517307692309,0.0014943122777201158,0.022191090000000007,-0.0012909651923076941,0.004461943972237926,-0.06713019000000009,0.0061689930769230775,0.013608570582050708,0.32078764000000004,0.09447567788461542,0.058922523555519156,4.912735250000002,0.2110013030769231,0.04432938708366188,10.972067760000002,0.2123108346153847,0.05399237807298105,11.040163400000004,0.14731801961538463,0.03783925319185489,7.6605370200000005,0.0904240296153846,0.04047791475996555,4.702049539999999,0.03776443076923077,0.029572718685649976,1.9637504000000001,0.04657734153846154,0.017701059242405996,2.4220217600000002,0.020886812499999997,0.019844957666600185,1.0861142499999998,0.021548093076923073,0.022148269089235804,1.1205008399999998,0.008107829423076914,0.011724898438719137,0.42160712999999955,0.0025319673076923113,0.011874631908378347,0.13166230000000018,0.0020730446153846096,0.012879163583656901,0.1077983199999997,0.001636059615384623,0.010083658657246832,0.0850751000000004,0.0023416594230769193,0.010750544857205079,0.1217662899999998,-2.338461538461582e-05,0.010392658299485056,-0.0012160000000000226
19,16.766298679765214,0.0,0.0,0.0,2.8583333333333336e-06,3.221492386215502e-05,0.00010290000000000001,-0.00018667000000000005,0.00040422241917868274,-0.006720120000000002,-2.096750000000031e-05,0.0011251774591354588,-0.0007548300000000112,-0.0021426552777777785,0.004057559993984127,-0.07713559000000002,0.005554916666666666,0.014302721813284158,0.199977,0.08815628638888885,0.0545714981571573,3.1736263099999986,0.1845133355555556,0.043858186915143545,6.642480080000002,0.19234173333333332,0.045881777076356205,6.924302399999999,0.13652589333333337,0.030742544872421052,4.914932160000001,0.07932027805555557,0.038827005219711865,2.8555300100000003,0.027957041666666665,0.030037986705062997,1.0064535,0.030479368888888882,0.016953272757461856,1.0972572799999998,0.01721360027777778,0.024033171057098877,0.61968961,0.023592151111111098,0.021473894374269862,0.8493174399999995,0.005930705555555565,0.015051996925122303,0.21350540000000034,0.0051223111111111065,0.010056082524812143,0.18440319999999982,-0.002414749166666672,0.016945546283836713,-0.08693097000000019,0.0028245383333333376,0.011072466433244199,0.10168338000000016,6.805527777778076e-05,0.009663024546868937,0.002449990000000107,0.0010267466666666642,0.008109123066571373,0.03696287999999991
20,17.57482681718907,0.0,0.0,0.0,-3.5214285714285706e-06,3.4828515762289977e-06,-9.859999999999997e-05,-9.030428571428572e-05,0.0004882998985213067,-0.0025285200000000002,0.00025891928571428527,0.0018916303270816962,0.007249739999999987,-0.0023664478571428574,0.004202187270354704,-0.06626054,0.005494445,0.015699288034637004,0.15384446,0.07677551857142859,0.05499757504653499,2.1497145200000003,0.16161793142857145,0.04061288369740935,4.52530208,0.16818419999999998,0.04119552938928655,4.709157599999999,0.11564816357142857,0.02688042971299118,3.23814858,0.06627955785714285,0.04018075692370606,1.8558276199999997,0.02239615714285715,0.027393165241722358,0.6270924000000002,0.017499314285714277,0.015247879604792697,0.4899807999999997,0.012489764642857146,0.021516676381018892,0.3497134100000001,0.02426948571428572,0.0188907273148471,0.6795456000000002,0.003281341071428582,0.0116562675461001,0.0918775500000003,0.004386658571428557,0.016251048496803373,0.12282643999999959,-0.002519808214285722,0.010843715835511452,-0.07055463000000022,0.00013062714285714289,0.010389640076815827,0.0036575600000000007,-0.00038961035714285807,0.007834401480531905,-0.010909090000000026,-0.00011341714285714757,0.007187723805071517,-0.003175680000000132
21,18.383354954612926,0.0,0.0,0.0,-4.365e-06,3.0397820645566013e-06,-8.73e-05,-7.212199999999994e-05,0.000629828793336729,-0.0014424399999999988,0.00038336550000000113,0.0023672991854822136,0.007667310000000023,-0.0017249304999999997,0.003662820580474118,-0.03449860999999999,0.005922953,0.015428647506357484,0.11845905999999999,0.067893876,0.05461533440948827,1.3578775200000002,0.1355014,0.03668298708821626,2.710028,0.14748037,0.036449516955675845,2.9496074,0.09946193599999999,0.024601209479280985,1.9892387199999997,0.056462896000000005,0.04057935673516047,1.1292579200000001,0.017378824999999997,0.028006061057775963,0.34757649999999995,0.004833840000000005,0.014181172041379373,0.0966768000000001,0.010661049499999995,0.02031470497389426,0.2132209899999999,0.022344441000000003,0.018304681630950573,0.4468888200000001,-0.0037171924999999913,0.010945200501475011,-0.07434384999999982,-0.002901951999999998,0.013300927758565399,-0.05803903999999996,-0.0033683645000000145,0.010799062158515659,-0.06736729000000029,0.0005611689999999985,0.009633318428442979,0.01122337999999997,-0.004584629499999994,0.009242987992077826,-0.0916925899999999,0.001587023999999992,0.008020346329224447,0.03174047999999984
22,19.191883092036786,0.0,0.0,0.0,-5.4583333333333325e-06,3.530452835292125e-06,-6.549999999999999e-05,0.00018540166666666693,0.0006348968648244286,0.0022248200000000032,0.0002456608333333342,0.00247126675980983,0.002947930000000011,0.00020596500000000153,0.004729727340757428,0.0024715800000000183,0.004608805833333337,0.013691734801512223,0.05530567000000004,0.05294857749999999,0.052691173274998684,0.6353829299999999,0.11788963333333334,0.02797435301756633,1.4146756,0.12183205000000001,0.035851978330014536,1.4619846,0.080077605,0.01611494756581215,0.96093126,0.046830966666666675,0.037863405258077215,0.5619716000000001,0.019577316666666664,0.031868044928445,0.23492779999999996,-0.011899840000000002,0.013069044083910646,-0.14279808000000002,0.011781780833333332,0.01845765787702377,0.14138136999999998,0.016794745000000017,0.016255754557030228,0.2015369400000002,-0.010998101666666663,0.01613307302990445,-0.13197721999999995,0.0003612233333333303,0.011363029560250305,0.004334679999999964,-0.0036996425000000006,0.009925967266119985,-0.044395710000000005,0.002035565000000003,0.010436254497724494,0.024426780000000037,-0.0031740625000000046,0.005036676913572933,-0.03808875000000005,-0.0023254399999999924,0.006033307751430103,-0.027905279999999907
