time,r1,v1,r2,v2
64.82593037214886,-0.09500074262448016,-0.09444939697062436,0.3141122128172921,0.1678778341325677
65.22609043617446,-0.13016455288728607,-0.0807394989805337,0.3764003415005867,0.1425800901566413
65.62625050020007,-0.15920798885017107,-0.06395805121150765,0.427593757334934,0.11257835665356809
66.02641056422569,-0.18102691840226487,-0.04474639175864778,0.4660026321651564,0.07885913481952846
66.4265706282513,-0.19479226041837897,-0.023833732736989913,0.4903586828932587,0.04253675797508635
66.82673069227691,-0.1999799666812251,-0.0020108009397342853,0.4998587872093433,0.004815060209735495
67.22689075630251,-0.19638998029176286,0.019898707571358067,0.4941925812191946,-0.0330540782901541
67.62705082032812,-0.18415350399302557,0.04106784673622271,0.473553086441027,-0.06981386403747408
68.02721088435374,-0.1637283175136864,0.060696255631130125,0.43862999275314185,-0.10424589090241042
68.42737094837935,-0.13588230922593159,0.07803905355835945,0.3905858322601925,-0.13521210136300915
68.82753101240496,-0.10166580947649685,0.09243375962888092,0.3310158815599123,-0.16169392995027282
69.22769107643057,-0.06237369560840196,0.10332429503954589,0.26189317638509996,-0.18282728358351275
69.62785114045617,-0.019498637455629526,0.11028119182300293,0.18550059232925661,-0.1979321061792826
70.02801120448179,0.025322870318309647,0.11301730659156284,0.1043523425891914,-0.20653552325995425
70.4281712685074,0.07036977436307734,0.11139847412197039,0.02110762807548142,-0.20838775556736544
70.82833133253301,0.11389890408411732,0.10544871223744513,-0.061520525137852694,-0.20347024136025596
71.22849139655862,0.1542083675886091,0.0953497943372646,-0.14085806410167268,-0.19199569807179392
71.62865146058422,0.18969966212173114,0.0814351983222031,-0.21436113563617654,-0.1744001273122194
72.02881152460984,0.21893626498047272,0.06417863765409426,-0.2797025387067763,-0.15132704695285698
72.42897158863545,0.24069658671614275,0.04417758147400207,-0.3348503608063475,-0.12360451997977745
72.82913165266106,0.2540194641430482,0.022132336341358784,-0.37813617492485374,-0.09221578586096493
73.22929171668667,0.2582404960299734,-0.0011785762220877603,-0.4083103468074934,-0.05826452972203283
73.62945178071229,0.2530179256342728,-0.02492587408087274,-0.42458257039027686,-0.02293602191394163
74.02961184473789,0.23834712696094715,-0.04825883632914822,-0.4266462479851955,0.012544507733796211
74.4297719087635,0.21456316496266412,-0.07033545746796352,-0.41468591659402726,0.04695479500583868
74.82993197278911,0.18233129015640248,-0.09035236950284703,-0.3893674746553947,0.07911825692926495
75.23009203681472,0.1426256942453737,-0.10757347264305897,-0.3518116246248735,0.10794499468797811
75.63025210084034,0.09669722791945083,-0.12135626479678774,-0.30355147875225624,0.1324696493229241
76.03041216486594,0.04603120669287008,-0.13117493368588415,-0.24647587890699993,0.15188477833364472
76.43057222889155,-0.007703242804197291,-0.1366393951554175,-0.18276044656263196,0.16556858949858466
76.83073229291716,-0.0627105234566071,-0.13750959757188652,-0.11478883573138747,0.1731060598040925
77.23089235694277,-0.11713060064166866,-0.1337045833352809,-0.04506697987509394,0.1743027084205267
77.63105242096839,-0.16910355146103426,-0.12530597879835254,0.023866614796622852,0.1691905466987267
78.03121248499399,-0.21683437286238888,-0.11255578630147065,0.08953135720873748,0.1580260137222277
78.4313725490196,-0.25865577251422495,-0.09584853773034717,0.14959263650885213,0.1412799680202757
78.83153261304521,-0.29308673627883985,-0.07571808666017535,0.20194435350663364,0.11962011345512527
79.23169267707082,-0.31888480736120617,-0.052819493186248165,0.24478300202670572,0.0938864874596043
79.63185274109644,-0.33509023802243354,-0.027906629544264858,0.2766706974444372,0.06506088587644629
80.03201280512204,-0.341060452673862,-0.0018062876995554764,0.29658493706206673,0.034231315250339234
80.43217286914765,-0.336493598159207,0.024610307619796427,0.30395334811253805,0.0025527367232720624
80.83233293317326,-0.32144034027764046,0.05045758381860104,0.2986722157846891,-0.02879450211052703
81.23249299719888,-0.29630347743761953,0.0748662498872425,0.28110816097626345,-0.05864707011148648
81.63265306122449,-0.2618253659002168,0.0970134065575351,0.2520829319580037,-0.08590039724969317
82.0328131252501,-0.21906357775300464,0.116151068465774,0.21284187249850758,-0.10954826042877133
82.4329731892757,-0.1693556297211265,0.1316321111949812,0.16500721533227256,-0.1287188238384338
82.83313325330131,-0.11427400341888627,0.14293272664984116,0.11051788662454723,-0.14270584603797282
83.23329331732693,-0.055573002033591175,0.14967060850826586,0.05155796347967543,-0.15099396003238844
83.63345338135254,0.004870701025819955,0.1516182215479054,-0.00952363760168265,-0.15327711811354694
84.03361344537815,0.06512175283356163,0.1487106928126679,-0.07029936353496956,-0.14946955208970303
84.43377350940375,0.12325186350610552,0.14104805187505023,-0.12835207363763773,-0.13970886568326762
84.83393357342936,0.17740527371410159,0.12889173401057646,-0.1813636948179522,-0.12435113824749902
85.23409363745498,0.22586169565573616,0.11265547831353866,-0.22720034804312766,-0.10395822581380254
85.63425370148059,0.26709456792343866,0.0928909346625048,-0.26399094079332286,-0.0792777012583453
86.0344137655062,0.2998225498915208,0.07026848473201994,-0.290196341254928,-0.05121614430614353
86.43457382953181,0.3230524895328247,0.04555394770979824,-0.30466668214052733,-0.02080672458369296
86.83473389355741,0.3361123935459621,0.01958199338774467,-0.3066847575518256,0.010827765552322784
87.23489395758303,0.3386732467923804,-0.00677281101303647,-0.29599392346546105,0.042515126329826645
87.63505402160864,0.330758942434799,-0.032626303413644614,-0.27280949470866633,0.07307578522878089
88.03521408563425,0.3127439957682769,-0.0571153180207648,-0.23781320951256393,0.10136516116764878
88.43537414965986,0.28533912041532355,-0.07942749540733308,-0.19213090230502844,0.12631485686321753
88.83553421368546,0.24956524390661958,-0.09882926448433785,-0.13729422469925134,0.1469712109970598
89.23569427771108,0.20671681570664746,-0.11469102736787919,-0.07518764125384196,0.16252985255193403
89.63585434173669,0.1583157723465004,-0.1265086561811784,-0.00798264349215955,0.17236501097848536
90.0360144057623,0.10605774375490082,-0.1339205662534216,0.06193856865994523,0.17605255569170877
90.43617446978791,0.05175244036917985,-0.13671975734683398,0.1320671920951697,0.1733859186580833
90.83633453381351,-0.0027397231596400246,-0.13486042544640608,0.19985680745508105,0.16438435190733974
91.23649459783913,-0.055572504263764935,-0.1284589019244232,0.2628140550342523,0.1492931899862633
91.63665466186474,-0.10497795585440033,-0.11778891455179083,0.31858782716412676,0.12857612300476304
92.03681472589035,-0.14932753689587383,-0.1032713272323026,0.36505379996980575,0.1028997151530801
92.43697478991596,-0.18718807043241867,-0.08545874291904239,0.4003913024971612,0.07311072472329477
92.83713485394156,-0.21737060349283988,-0.06501550943765795,0.42314980047681666,0.040207000378121034
93.23729491796718,-0.23897046173071693,-0.042693844360403875,0.432302613643022,0.005302976965578975
93.63745498199279,-0.25139711341444826,-0.0193069247190569,0.42728594451240404,-0.030409023625040135
94.0376150460184,-0.25439281436153705,0.004300105297714304,0.4080218048822513,-0.06570033046292244
94.43777511004402,-0.24803940721202633,0.027280182304734397,0.374923997561554,-0.09934884214464865
94.83793517406963,-0.23275305556896045,0.048814365684102905,0.32888688899353935,-0.13018181911408636
95.23809523809523,-0.20926714556606021,0.06814081066862443,0.27125734971324467,-0.15711704275982824
95.63825530212084,-0.17860397326322272,0.08458165358261951,0.20379078625687136,-0.1792008978621994
96.03841536614645,-0.14203625064326325,0.09756685765872397,0.12859277497152805,-0.19564203188002052
96.43857543017207,-0.10103981665804042,0.10665418299007845,0.048048308252813615,-0.20583940900171133
96.83873549419768,-0.05723926057210173,0.11154457439932663,-0.035258883159592344,-0.20940376259974378
97.23889555822328,-0.01234839034125279,0.11209243232889805,-0.118634150685687,-0.20617169353376144
97.63905562224889,0.03189231811933643,0.10831040332321099,-0.19936382455770915,-0.19621190576418707
98.0392156862745,0.0737790641439039,0.10036853021310943,-0.27480799413394774,-0.17982335999283827
98.43937575030012,0.111706598597727,0.08858779312600086,-0.34249093599828156,-0.15752539751920241
98.83953581432573,0.14422642780454434,0.0734282773199472,-0.40018603383736473,-0.13004017747561863
99.23969587835134,0.17009927659128277,0.055472390642794155,-0.44599223170829944,-0.09826803589077052
99.63985594237694,0.188339941058357,0.03540372934923822,-0.4783993482967737,-0.06325662482415699
100.04001600640255,0.19825293795866056,0.013982344349267048,-0.49633997531335194,-0.026164907488343152
100.44017607042817,0.1994576830099647,-0.00798271398131489,-0.4992261484617565,0.011776735780237989
100.84033613445378,0.1919022946594195,-0.0296625897674258,-0.4869694996650269,0.04930888738954155
101.24049619847939,0.17586554325926185,-0.05023852617490625,-0.4599842038417302,0.08518649036900544
101.64065626250499,0.1519468690362781,-0.06893141119793567,-0.41917260935959466,0.1182217378657443
102.0408163265306,0.12104482505058721,-0.08502991615152741,-0.3658940591505506,0.14732495739777673
102.44097639055622,0.08432470316360191,-0.09791623431456388,-0.30191798318707663,0.1715420724592445
102.84113645458183,0.043176507765037786,-0.10708848532105451,-0.22936292395593516,0.19008730629818413
103.24129651860744,-0.0008352468328300779,-0.11217901091198819,-0.15062360150978138,0.20237002012746352
103.64145658263304,-0.046028120427573066,-0.11296789289132832,-0.06828858116553511,0.20801472697049944
104.04161664665865,-0.09066269563573728,-0.10939121580544811,0.014948574639298322,0.20687359457348692
104.44177671068427,-0.13300573872513002,-0.10154377863418546,0.09638159275650214,0.19903100888122235
104.84193677470988,-0.1713933121033505,-0.08967614988604701,0.17338397948309917,0.18480003941128237
105.24209683873549,-0.20429158409636278,-0.0741861671429073,0.24349848517356287,0.16471094143482617
105.64225690276109,-0.2303531818301246,-0.05560517503739372,0.3045204531550589,0.13949210412938817
106.0424169667867,-0.2484670334331698,-0.03457948878298594,0.3545721013312329,0.11004412827216493
106.44257703081232,-0.25779998672134136,-0.011847724759748924,0.3921652675948436,0.07740793722973628
106.84273709483793,-0.25782863877437495,0.011785198492093765,0.4162503541295838,0.04272805492866616
107.24289715886354,-0.24836023931252116,0.035476473069207454,0.4262498131924958,0.007212345475058394
107.64305722288915,-0.22954191715134686,0.058375227387639284,0.4220750630995392,-0.027910369064050075
108.04321728691475,-0.2018578617029364,0.0796527132969166,0.40412626473841057,-0.061433323201736334
108.44337735094037,-0.16611452569056173,0.09853178636657813,0.3732750044444543,-0.09221394006207656
108.84353741496598,-0.12341435807471336,0.1143146374406441,0.33083055735320904,-0.11921360176816959
109.24369747899159,-0.07511894498255259,0.12640779538798977,0.2784909293124446,-0.14153366524555933
109.6438575430172,-0.022802846145382992,0.13434351283578483,0.21828045798933426,-0.15844645892334885
110.0440176070428,0.03180027610947154,0.13779677655870792,0.1524761951360662,-0.16942017838340462
110.44417767106842,0.0868573538792652,0.13659733571992472,0.08352569819174391,-0.17413681214707424
110.84433773509403,0.14049935386899762,0.1307363153734283,0.013959148672972762,-0.17250247422889559
111.24449779911964,0.19088623247906925,0.12036718336066142,-0.053701074481174976,-0.16464980308171373
111.64465786314526,0.2362711457523506,0.10580100883643344,-0.11703018910905046,-0.15093232659630318
112.04481792717087,0.27506163614368007,0.08749619374646914,-0.1737869621585059,-0.13191103588089026
112.44497799119647,0.3058756623600312,0.06604301432393539,-0.22199281039057972,-0.10833363071140671
112.84513805522208,0.327590492195451,0.042143515126363655,-0.26000125070993985,-0.08110718980210009
113.24529811924769,0.33938273256100243,0.0165874548431196,-0.2865552556650258,-0.051265240761436716
113.6454581832733,0.340758083237457,-0.009774858404054239,-0.3008305057148935,-0.019930400661047287
114.04561824729892,0.33156975402664157,-0.03606189383757368,-0.3024630238781295,0.011726084907347722
114.44577831132452,0.3120248838958145,-0.06139135871716647,-0.2915602371722479,0.04252646312712831
114.84593837535013,0.2826787227632791,-0.08491073016884283,-0.2686951012428564,0.07132876470135271
115.24609843937574,0.24441675506516758,-0.10582679378427291,-0.2348835118716183,0.0970677700358495
115.64625850340136,0.19842538494214104,-0.12343313653372692,-0.19154584519855367,0.11879317287876388
116.04641856742697,0.14615218086008042,-0.13713465462110042,-0.14045400053617046,0.1357036217951673
116.44657863145257,0.08925706018171803,-0.1464682029703004,-0.0836658562231315,0.1471754124294772
116.84673869547818,0.029556111845406872,-0.1511186638053908,-0.02344949574641754,0.1527848151830927
117.2468987595038,-0.031040010115528878,-0.1509298783318359,0.03780010870791659,0.15232325698679539
117.6470588235294,-0.09059096470307498,-0.14591005093832782,0.09764895284135182,0.14580480839670082
118.04721888755502,-0.14719263247578213,-0.13623144024476924,0.15371327641667293,0.13346571537115304
118.44737895158062,-0.19904172031378375,-0.12222434554370598,0.2037470088757243,0.11575598824328075
118.84753901560623,-0.2444969052742971,-0.10436560818574808,0.24572438135355235,0.09332335710389547
119.24769907963184,-0.28213431481317097,-0.0832620195028491,0.27791464094642604,0.06699014477199257
119.64785914365746,-0.3107954404405345,-0.0596292237863082,0.2989462228440598,0.03772388527616224
120.04801920768307,-0.32962583266036255,-0.034266855832202923,0.30785808923582664,0.006602727934456442
120.44817927170868,-0.3381032388139357,-0.008030783246853428,0.3041363852394807,-0.025223149496001296
120.84833933573428,-0.3360542143370163,0.018196571938546638,0.28773508061561176,-0.05657274885310433
121.2484993997599,-0.3236586458880918,0.04353679486755509,0.2590798392450582,-0.08627662326069517
