n,predite_f1,exact_f1,predite_f2,exact_f2,predite_f3,exact_f3,predite_f4,exact_f4
45800,11.000262014449673,11,26.00157212485371,26,50.004716481350215,50,85.01083068593465,85
45900,11.000261443596104,11,26.00156869959138,26,50.00470620512375,50,85.0108070875537,85
46000,11.000260875236219,11,26.001565289208486,26,50.00469597352244,50,85.01078359169928,85
46100,11.000260309331761,11,26.001561893659172,26,50.00468578636772,50,85.01076019789029,85
46200,11.00025974587192,11,26.001558512776676,26,50.0046756432718,50,85.01073690528796,85
46300,11.00025918485052,11,26.00155514648282,26,50.004665543990285,50,85.01071371331182,85
46400,11.00025862626607,11,26.00155179472717,26,50.004655488258855,50,85.01069062133341,85
46500,11.000258070067613,11,26.001548457389298,26,50.00464547579843,50,85.01066762870981,85
46600,11.000257516257667,11,26.00154513438153,26,50.0046355062737,50,85.01064473470079,85
46700,11.000256964809864,11,26.001541825566367,26,50.00462557945847,50,85.01062193879983,85
46800,11.00025641574397,11,26.001538530958637,26,50.004615695107155,50,85.01059924032911,85
46900,11.000255868993618,11,26.001535250347064,26,50.00460585286606,50,85.01057663867473,85
47000,11.000255324585408,11,26.001531983724934,26,50.00459605255932,50,85.01055413319102,85
47100,11.00025478248827,11,26.001528730947246,26,50.00458629382495,50,85.01053172324768,85
47200,11.000254242670485,11,26.00152549194932,26,50.00457657641676,50,85.01050940827716,85
47300,11.000253705149579,11,26.001522266668946,26,50.00456690016906,50,85.0104871876838,85
47400,11.000253169903386,11,26.001519054993775,26,50.004557264671206,50,85.01046506084876,85
47500,11.000252636919734,11,26.001515856871602,26,50.004547669861104,50,85.01044302724895,85
47600,11.000252106141067,11,26.00151267212607,26,50.00453811527328,50,85.01042108613315,85
47700,11.000251577601658,11,26.001509500773082,26,50.00452860077603,50,85.01039923705977,85
47800,11.00025105127999,11,26.001506342683296,26,50.00451912610811,50,85.0103774794548,85
47900,11.000250527156677,11,26.001503197782657,26,50.004509690973194,50,85.01035581267975,85
48000,11.000250005203823,11,26.00150006596775,26,50.0045002951461,50,85.0103342361482,85
48100,11.00024948543568,11,26.00149694719632,26,50.00449093843631,50,85.01031274940418,85
48200,11.000248967818115,11,26.00149384134878,26,50.004481620485016,50,85.01029135178648,85
48300,11.000248452343188,11,26.001490748377627,26,50.004472341171066,50,85.01027004275933,85
48400,11.000247939013299,11,26.00148766821143,26,50.004463100258754,50,85.01024882190829,85
48500,11.000247427771315,11,26.00148460070082,26,50.00445389732144,50,85.01022768843035,85
48600,11.00024691865912,11,26.001481545838917,26,50.004444732349334,50,85.01020664196368,85
48700,11.000246411642925,11,26.001478503530315,26,50.00443560500231,50,85.01018568198948,85
48800,11.000245906674795,11,26.001475473660662,26,50.00442651506711,50,85.01016480789829,85
48900,11.000245403795669,11,26.001472456215907,26,50.0044174622959,50,85.01014401919012,85
49000,11.000244902970339,11,26.001469451071202,26,50.00440844649842,50,85.0101233153588,85
49100,11.000244404152102,11,26.001466458164224,26,50.00439946741185,50,85.01010269584842,85
49200,11.000243907411,11,26.00146347745761,26,50.004390524858565,50,85.01008216016508,85
49300,11.00024341263399,11,26.001460508775033,26,50.004381618517165,50,85.01006170776269,85
49400,11.00024291989053,11,26.001457552139836,26,50.00437274823918,50,85.01004133815769,85
49500,11.000242429137689,11,26.001454607491347,26,50.00436391389706,50,85.01002105094105,85
49600,11.000241940359428,11,26.00145167468953,26,50.00435511512565,50,85.0100008455285,85
49700,11.000241453536521,11,26.001448753685263,26,50.0043463517557,50,85.00998072140999,85
49800,11.000240968707358,11,26.001445844443875,26,50.00433762360586,50,85.00996067808977,85
49900,11.000240485788465,11,26.001442946817907,26,50.00432893042173,50,85.00994071515606,85
50000,11.000240004814769,11,26.001440060817984,26,50.004320272036054,50,85.00992083206265,85
50100,11.000239525729413,11,26.00143718630296,26,50.00431164816957,50,85.00990102831685,85
50200,11.000239048597422,11,26.00143432328494,26,50.00430305869176,50,85.00988130351085,85
50300,11.000238573330499,11,26.001431471590198,26,50.00429450334893,50,85.00986165710785,85
50400,11.000238099954075,11,26.001428631260193,26,50.004285981986676,50,85.00984208873157,85
50500,11.000237628462674,11,26.001425802172534,26,50.00427749434927,50,85.00982259779835,85
50600,11.000237158833663,11,26.0014229842584,26,50.00426904029768,50,85.00980318397269,85
50700,11.000236691052402,11,26.001420177475005,26,50.004260619602626,50,85.00978384673967,85
50800,11.000236225120798,11,26.001417381721243,26,50.00425223199443,50,85.00976458552978,85
50900,11.00023576102638,11,26.001414596989726,26,50.004243877428316,50,85.00974540013424,85
51000,11.000235298725189,11,26.00141182312991,26,50.0042355555318,50,85.0097262899101,85
51100,11.000234838243575,11,26.00140906016442,26,50.00422726625962,50,85.00970725451377,85
51200,11.000234379579423,11,26.001406307989487,26,50.00421900943656,50,85.00968829352603,85
51300,11.000233922701875,11,26.001403566533206,26,50.00421078471068,50,85.00966940636019,85
51400,11.000233467579587,11,26.00140083574446,26,50.00420259204242,50,85.00965059280296,85
51500,11.000233014223605,11,26.0013981155531,26,50.00419443114164,50,85.00963185224325,85
51600,11.000232562650549,11,26.00139540592137,26,50.00418630192929,50,85.00961318437027,85
51700,11.000232112819532,11,26.001392706763852,26,50.00417820411475,50,85.00959458866585,85
51800,11.000231664712114,11,26.001390018062057,26,50.00417013763092,50,85.00957606480495,85
51900,11.000231218318119,11,26.001387339663406,26,50.0041621021812,50,85.00955761234943,85
52000,11.000230773664587,11,26.001384671591715,26,50.00415409764149,50,85.00953923083377,85
52100,11.000230330729371,11,26.001382013782855,26,50.00414612386526,50,85.00952091992104,85
52200,11.000229889455152,11,26.00137936612444,26,50.00413818058478,50,85.00950267906516,85
52300,11.000229449885556,11,26.00137672860059,26,50.00413026771783,50,85.00948450809271,85
52400,11.000229012003235,11,26.001374101153235,26,50.004122385043736,50,85.00946640641534,85
52500,11.000228575790489,11,26.00137148372253,26,50.004114532476,50,85.0094483737574,85
52600,11.00022814123218,11,26.001368876241006,26,50.00410670966073,50,85.00943040959554,85
52700,11.000227708301136,11,26.00136627863938,26,50.00409891658848,50,85.009412513686,85
52800,11.000227277037176,11,26.001363690899307,26,50.00409115299377,50,85.00939468551924,85
52900,11.000226847397984,11,26.00136111293054,26,50.004083418816684,50,85.00937692481966,85
53000,11.000226419349541,11,26.001358544670296,26,50.00407571376359,50,85.00935923105669,85
53100,11.000225992972313,11,26.001355986130708,26,50.00406803780011,50,85.00934160404367,85
53200,11.00022556816112,11,26.001353437175087,26,50.00406039066936,50,85.00932404322667,85
53300,11.000225144951798,11,26.001350897806503,26,50.00405277225082,50,85.0093065483941,85
53400,11.00022472331208,11,26.001348367902327,26,50.00404518229491,50,85.0092891189657,85
53500,11.000224303259728,11,26.001345847498158,26,50.00403762075441,50,85.0092717547969,85
53600,11.000223884785669,11,26.00134333649181,26,50.004030087465104,50,85.00925445540358,85
53700,11.000223467847775,11,26.001340834844726,26,50.004022582204335,50,85.009237220418,85
53800,11.0002230524691,11,26.001338342481024,26,50.0040151048517,50,85.00922004956298,85
53900,11.000222638636782,11,26.001335859347048,26,50.00400765521069,50,85.00920294232402,85
54000,11.000222226325672,11,26.001333385459514,26,50.00400023319967,50,85.00918589854638,85
54100,11.0002218155613,11,26.001330920683973,26,50.00399283860689,50,85.00916891772695,85
54200,11.00022140631504,11,26.001328465040288,26,50.00398547132392,50,85.00915199957382,85
54300,11.000220998560883,11,26.001326018420755,26,50.003978131208044,50,85.00913514378209,85
54400,11.000220592305654,11,26.00132358079426,26,50.0039708180215,50,85.00911834995533,85
54500,11.000220187531847,11,26.00132115210417,26,50.003963531715144,50,85.00910161775936,85
54600,11.000219784239828,11,26.001318732304455,26,50.003956272054275,50,85.00908494683163,85
54700,11.000219382438898,11,26.00131632135374,26,50.003949038999686,50,85.00906833693631,85
54800,11.000218982101737,11,26.001313919233613,26,50.00394183228959,50,85.00905178754839,85
54900,11.000218583209795,11,26.00131152583303,26,50.003934651809494,50,85.00903529846397,85
55000,11.000218185786956,11,26.001309141149,26,50.00392749750197,50,85.00901886942766,85
55100,11.00021778980816,11,26.001306765128525,26,50.003920369159225,50,85.00900250000376,85
55200,11.000217395247995,11,26.00130439771718,26,50.00391326666687,50,85.0089861899177,85
55300,11.000217002096043,11,26.001302038828435,26,50.00390618980228,50,85.00896993877248,85
55400,11.000216610415448,11,26.001299688521712,26,50.003899138534955,50,85.00895374633329,85
55500,11.00021622011252,11,26.00129734665254,26,50.003892112677136,50,85.00893761224278,85
55600,11.000215831219265,11,26.00129501319167,26,50.003885112055194,50,85.00892153620501,85
55700,11.000215443718288,11,26.001292688133407,26,50.003878136590274,50,85.00890551786578,85
55800,11.000215057613586,11,26.0012903713781,26,50.00387118613182,50,85.00888955691413,85
55900,11.000214672884198,11,26.00128806294853,26,50.003864260525305,50,85.0088736531295,85
56000,11.000214289558592,11,26.001285762792076,26,50.003857359711674,50,85.00885780618363,85
56100,11.000213907565623,11,26.001283470780045,26,50.0038504834791,50,85.00884201568952,85
56200,11.000213526945796,11,26.001281186931628,26,50.003843631686294,50,85.00882628136324,85
56300,11.000213147645983,11,26.0012789111777,26,50.00383680422563,50,85.00881060293102,85
56400,11.000212769737765,11,26.001276643547914,26,50.00383000103605,50,85.00879498018601,85
56500,11.000212393123705,11,26.00127438388301,26,50.00382322183997,50,85.00877941263113,85
56600,11.00021201790033,11,26.0012721322605,26,50.003816466719655,50,85.00876390021837,85
56700,11.000211643963256,11,26.001269888581255,26,50.00380973535226,50,85.00874844243978,85
56800,11.000211271333333,11,26.001267652744566,26,50.00380302766227,50,85.00873303910558,85
56900,11.00021090001246,11,26.00126542481236,26,50.00379634360886,50,85.00871768996173,85
57000,11.000210530008731,11,26.00126320468159,26,50.00378968298374,50,85.00870239458804,85
57100,11.000210161288946,11,26.001260992330018,26,50.00378304573301,50,85.00868715290095,85
57200,11.000209793860805,11,26.00125878770264,26,50.003776431590246,50,85.00867196441335,85
57300,11.000209427751003,11,26.001256590806822,26,50.003769840653554,50,85.00865682904238,85
57400,11.0002090628652,11,26.001254401534407,26,50.00376327259854,50,85.00864174633539,85
57500,11.000208699293383,11,26.001252219916108,26,50.00375672744078,50,85.00862671610537,85
57600,11.000208336940583,11,26.00125004579016,26,50.00375020495045,50,85.00861173806233,85
57700,11.00020797589039,11,26.001247879300315,26,50.00374370514983,50,85.00859681198531,85
57800,11.000207616047168,11,26.00124572023117,26,50.00373722775093,50,85.00858193749228,85
57900,11.000207257478394,11,26.001243568654264,26,50.00373077277626,50,85.00856711444032,85
58000,11.000206900139196,11,26.00124142450561,26,50.0037243400851,50,85.0085523425094,85
58100,11.000206543981028,11,26.00123928767482,26,50.0037179294624,50,85.00853762137496,85
58200,11.000206189090571,11,26.0012371582438,26,50.003711540934766,50,85.00852295082747,85
58300,11.000205835415814,11,26.00123503610652,26,50.00370517431306,50,85.00850833068623,85
58400,11.00020548297233,11,26.001232921278646,26,50.00369882955361,50,85.00849376059199,85
58500,11.000205131723717,11,26.001230813671246,26,50.00369250640231,50,85.00847924028172,85
58600,11.00020478164946,11,26.001228713213532,26,50.00368620485469,50,85.00846476957305,85
58700,11.000204432784168,11,26.001226619931234,26,50.00367992476718,50,85.00845034816966,85
58800,11.00020408509402,11,26.001224533751582,26,50.003673666051675,50,85.00843597573213,85
58900,11.000203738597152,11,26.001222454679024,26,50.00366742861725,50,85.00842165222734,85
59000,11.000203393265847,11,26.00122038265181,26,50.00366121230464,50,85.00840737724363,85
59100,11.000203049140973,11,26.001218317652945,26,50.00365501704968,50,85.00839315055491,85
59200,11.000202706112386,11,26.001216259572594,26,50.003648842667324,50,85.00837897192204,85
59300,11.000202364292917,11,26.001214208483788,26,50.003642689153416,50,85.00836484111245,85
59400,11.000202023614689,11,26.001212164294465,26,50.00363655636315,50,85.0083507578837,85
59500,11.00020168405218,11,26.00121012695748,26,50.00363044419484,50,85.00833672204969,85
59600,11.000201345655684,11,26.001208096484223,26,50.00362435252418,50,85.00832273323617,85
59700,11.000201008382914,11,26.00120607277939,26,50.00361828119737,50,85.0083087912869,85
59800,11.00020067225426,11,26.001204055885793,26,50.00361223027664,50,85.0082948960299,85
59900,11.000200337226959,11,26.001202045706176,26,50.00360619954991,50,85.0082810471909,85
60000,11.00020000333445,11,26.001200042228554,26,50.00360018888819,50,85.00826724446576,85
60100,11.00019967055023,11,26.00119804542683,26,50.003594198226395,50,85.00825348765704,85
60200,11.000199338847514,11,26.001196055220614,26,50.00358822749695,50,85.00823977664166,85
60300,11.000199008262822,11,26.00119407164211,26,50.00358227658299,50,85.00822611106683,85
60400,11.000198678789218,11,26.001192094649326,26,50.00357634531796,50,85.00821249072376,85
60500,11.000198350375957,11,26.001190124152306,26,50.00357043370014,50,85.00819891538768,85
60600,11.000198023082856,11,26.001188160214603,26,50.00356454158459,50,85.00818538490526,85
60700,11.000197696821767,11,26.001186202683904,26,50.00355866890436,50,85.00817189899648,85
60800,11.000197371675975,11,26.001184251655992,26,50.00355281554288,50,85.00815845747285,85
60900,11.00019704758047,11,26.00118230698326,26,50.00354698140796,50,85.00814506007275,85
61000,11.000196724547582,11,26.00118036873998,26,50.00354116638461,50,85.00813170658606,85
61100,11.000196402582844,11,26.001178436796792,26,50.00353537036877,50,85.00811839680375,85
61200,11.000196081620377,11,26.00117651116556,26,50.00352959331506,50,85.00810513052826,85
61300,11.0001957617571,11,26.001174591857602,26,50.00352383512142,50,85.00809190752918,85
61400,11.00019544292005,11,26.001172678761016,26,50.00351809569704,50,85.0080787276591,85
61500,11.00019512513128,11,26.001170771899115,26,50.00351237492134,50,85.0080655906426,85
61600,11.000194808375266,11,26.001168871233226,26,50.00350667271906,50,85.00805249623595,85
61700,11.000194492605463,11,26.001166976730666,26,50.0035009890469,50,85.00803944435754,85
61800,11.000194177915578,11,26.00116508835111,26,50.00349532366057,50,85.00802643458854,85
