N,p_3,p_5,p_10,p_15,p_20,p_25,p_30
76050,0.25000657475163846,0.16667324144712303,0.0909156657615919,0.06250657492454563,0.047625622615637894,0.0384681135301734,0.03226463965680861
76060,0.25000657388720493,0.1666732405826819,0.09091566489713186,0.06250657406006667,0.04762562175113998,0.038468112665656536,0.032264638792272815
76070,0.2500065730229987,0.1666732397184681,0.09091566403289912,0.06250657319581496,0.04762562088686937,0.03846811180136697,0.03226463792796433
76080,0.25000657215901967,0.16667323885448151,0.09091566316889356,0.06250657233179048,0.04762562002282596,0.03846811093730464,0.03226463706388306
76090,0.25000657129526777,0.16667323799072195,0.09091566230511511,0.06250657146799314,0.04762561915900968,0.038468110073469446,0.032264636200028944
76100,0.25000657043174274,0.16667323712718943,0.0909156614415637,0.06250657060442281,0.04762561829542044,0.03846810920986129,0.032264635336401865
76110,0.2500065695684448,0.16667323626388383,0.09091566057823922,0.06250656974107942,0.04762561743205815,0.03846810834648008,0.032264634473001756
76120,0.2500065687053736,0.16667323540080514,0.09091565971514158,0.06250656887796288,0.04762561656892268,0.03846810748332574,0.03226463360982852
76130,0.2500065678425291,0.1666732345379531,0.09091565885227067,0.06250656801507308,0.04762561570601402,0.03846810662039816,0.03226463274688205
76140,0.2500065669799113,0.1666732336753278,0.09091565798962647,0.06250656715240996,0.047625614843332005,0.03846810575769728,0.03226463188416228
76150,0.2500065661175201,0.166673232812929,0.09091565712720878,0.06250656628997342,0.04762561398087659,0.038468104895222975,0.03226463102166913
76160,0.2500065652553553,0.16667323195075667,0.0909156562650176,0.06250656542776337,0.04762561311864768,0.038468104032975216,0.03226463015940247
76170,0.25000656439341695,0.16667323108881074,0.0909156554030528,0.06250656456577972,0.04762561225664516,0.038468103170953845,0.03226462929736223
76180,0.25000656353170486,0.16667323022709113,0.09091565454131433,0.06250656370402237,0.047625611394868976,0.0384681023091588,0.03226462843554834
76190,0.2500065626702189,0.16667322936559767,0.09091565367980206,0.06250656284249129,0.04762561053331903,0.038468101447589984,0.03226462757396068
76200,0.25000656180895925,0.1666732285043304,0.09091565281851592,0.06250656198118631,0.047625609671995195,0.03846810058624733,0.032264626712599186
76210,0.2500065609479255,0.16667322764328915,0.09091565195745584,0.06250656112010737,0.047625608810897446,0.03846809972513073,0.03226462585146375
76220,0.2500065600871177,0.16667322678247376,0.09091565109662164,0.0625065602592544,0.047625607950025635,0.03846809886424011,0.03226462499055432
76230,0.25000655922653575,0.16667322592188433,0.09091565023601338,0.06250655939862729,0.04762560708937972,0.038468098003575375,0.03226462412987075
76240,0.2500065583661795,0.16667322506152057,0.09091564937563085,0.06250655853822594,0.047625606228959574,0.03846809714313641,0.032264623269412984
76250,0.250006557506049,0.16667322420138253,0.090915648515474,0.06250655767805029,0.04762560536876513,0.038468096282923164,0.03226462240918095
76260,0.2500065566461441,0.1666732233414702,0.09091564765554276,0.06250655681810025,0.0476256045087963,0.03846809542293554,0.03226462154917451
76270,0.25000655578646463,0.16667322248178318,0.09091564679583702,0.06250655595837575,0.04762560364905297,0.03846809456317344,0.03226462068939363
76280,0.2500065549270106,0.1666732216223216,0.09091564593635668,0.06250655509887662,0.047625602789535086,0.038468093703636776,0.03226461982983818
76290,0.2500065540677819,0.16667322076308536,0.09091564507710169,0.06250655423960284,0.04762560193024253,0.03846809284432546,0.032264618970508085
76300,0.2500065532087784,0.16667321990407438,0.09091564421807193,0.06250655338055432,0.04762560107117524,0.0384680919852394,0.03226461811140327
76310,0.25000655235,0.16667321904528848,0.09091564335926731,0.06250655252173096,0.04762560021233313,0.03846809112637851,0.03226461725252363
76320,0.25000655149144674,0.16667321818672776,0.09091564250068776,0.06250655166313267,0.04762559935371607,0.03846809026774271,0.032264616393869086
76330,0.2500065506331185,0.1666732173283919,0.0909156416423332,0.06250655080475934,0.04762559849532401,0.038468089409331906,0.03226461553543953
76340,0.25000654977501496,0.16667321647028097,0.09091564078420351,0.06250654994661091,0.04762559763715685,0.03846808855114601,0.0322646146772349
76350,0.25000654891713625,0.16667321561239476,0.09091563992629863,0.06250654908868729,0.0476255967792145,0.038468087693184924,0.032264613819255085
76360,0.2500065480594823,0.16667321475473332,0.09091563906861842,0.0625065482309884,0.04762559592149686,0.03846808683544857,0.03226461296150002
76370,0.25000654720205295,0.1666732138972965,0.09091563821116286,0.06250654737351409,0.04762559506400388,0.03846808597793687,0.032264612103969595
76380,0.25000654634484815,0.16667321304008414,0.09091563735393181,0.06250654651626436,0.04762559420673543,0.03846808512064971,0.03226461124666372
76390,0.25000654548786766,0.1666732121830962,0.09091563649692522,0.06250654565923906,0.047625593349691416,0.03846808426358703,0.032264610389582345
76400,0.2500065446311116,0.16667321132633267,0.09091563564014297,0.06250654480243814,0.04762559249287182,0.03846808340674871,0.03226460953272534
76410,0.25000654377457976,0.16667321046979336,0.09091563478358501,0.06250654394586147,0.04762559163627647,0.038468082550134695,0.03226460867609263
76420,0.2500065429182721,0.16667320961347826,0.09091563392725122,0.06250654308950901,0.04762559077990532,0.03846808169374486,0.032264607819684134
76430,0.2500065420621886,0.16667320875738728,0.09091563307114152,0.06250654223338065,0.04762558992375828,0.03846808083757916,0.03226460696349975
76440,0.250006541206329,0.16667320790152024,0.09091563221525582,0.06250654137747626,0.04762558906783527,0.038468079981637475,0.03226460610753941
76450,0.25000654035069325,0.1666732070458771,0.09091563135959403,0.06250654052179583,0.047625588212136166,0.03846807912591972,0.032264605251803004
76460,0.25000653949528145,0.16667320619045775,0.09091563050415608,0.06250653966633925,0.047625587356660906,0.038468078270425816,0.03226460439629046
76470,0.25000653864009337,0.16667320533526217,0.09091562964894187,0.06250653881110636,0.04762558650140941,0.03846807741515569,0.03226460354100168
76480,0.2500065377851289,0.1666732044802903,0.09091562879395128,0.06250653795609717,0.04762558564638159,0.03846807656010922,0.03226460268593658
76490,0.25000653693038793,0.16667320362554192,0.09091562793918427,0.06250653710131154,0.047625584791577344,0.03846807570528634,0.032264601831095086
76500,0.2500065360758705,0.16667320277101702,0.09091562708464075,0.06250653624674943,0.04762558393699658,0.03846807485068697,0.03226460097647709
76510,0.2500065352215764,0.16667320191671547,0.09091562623032062,0.06250653539241066,0.04762558308263921,0.038468073996311,0.0322646001220825
76520,0.25000653436750564,0.1666732010626372,0.09091562537622382,0.06250653453829522,0.047625582228505166,0.038468073142158346,0.03226459926791126
76530,0.25000653351365804,0.16667320020878215,0.09091562452235016,0.06250653368440301,0.04762558137459436,0.03846807228822895,0.03226459841396325
76540,0.2500065326600336,0.16667319935515032,0.09091562366869967,0.06250653283073392,0.04762558052090669,0.03846807143452267,0.032264597560238396
76550,0.2500065318066321,0.16667319850174145,0.09091562281527223,0.0625065319772879,0.04762557966744207,0.03846807058103948,0.032264596706736606
76560,0.2500065309534536,0.16667319764855548,0.0909156219620677,0.06250653112406482,0.04762557881420042,0.03846806972777925,0.03226459585345782
76570,0.25000653010049795,0.1666731967955924,0.09091562110908606,0.0625065302710646,0.047625577961181643,0.0384680688747419,0.032264595000401894
76580,0.25000652924776506,0.1666731959428521,0.0909156202563272,0.06250652941828717,0.04762557710838564,0.03846806802192736,0.032264594147568805
76590,0.2500065283952549,0.16667319509033449,0.09091561940379103,0.06250652856573244,0.04762557625581236,0.03846806716933552,0.0322645932949584
76600,0.2500065275429673,0.16667319423803942,0.09091561855147745,0.06250652771340033,0.0476255754034617,0.038468066316966316,0.03226459244257066
76610,0.2500065266909021,0.16667319338596692,0.09091561769938639,0.06250652686129073,0.04762557455133356,0.038468065464819644,0.03226459159040545
76620,0.25000652583905947,0.16667319253411686,0.09091561684751776,0.06250652600940355,0.04762557369942787,0.038468064612895425,0.03226459073846269
76630,0.25000652498743914,0.1666731916824891,0.0909156159958715,0.06250652515773875,0.04762557284774453,0.03846806376119355,0.0322645898867423
76640,0.25000652413604096,0.16667319083108353,0.09091561514444746,0.0625065243062962,0.04762557199628347,0.03846806290971397,0.0322645890352442
76650,0.250006523284865,0.1666731899799002,0.09091561429324557,0.06250652345507582,0.04762557114504459,0.03846806205845658,0.03226458818396828
76660,0.25000652243391114,0.1666731891289389,0.09091561344226577,0.0625065226040775,0.04762557029402779,0.03846806120742128,0.0322645873329145
76670,0.25000652158317926,0.16667318827819957,0.09091561259150797,0.06250652175330124,0.047625569443232985,0.038468060356608005,0.03226458648208271
76680,0.25000652073266927,0.16667318742768217,0.09091561174097208,0.06250652090274685,0.04762556859266014,0.03846805950601663,0.03226458563147288
76690,0.2500065198823811,0.1666731865773866,0.09091561089065801,0.06250652005241429,0.047625567742309104,0.03846805865564712,0.03226458478108489
76700,0.2500065190323146,0.16667318572731266,0.09091561004056568,0.06250651920230348,0.04762556689217981,0.038468057805499355,0.032264583930918654
76710,0.2500065181824697,0.16667318487746047,0.09091560919069498,0.06250651835241432,0.04762556604227219,0.038468056955573274,0.032264583080974095
76720,0.2500065173328464,0.16667318402782982,0.09091560834104583,0.06250651750274673,0.04762556519258612,0.03846805610586877,0.03226458223125113
76730,0.25000651648344463,0.16667318317842061,0.09091560749161819,0.06250651665330062,0.04762556434312156,0.038468055256385754,0.03226458138174966
76740,0.2500065156342641,0.16667318232923278,0.09091560664241191,0.06250651580407589,0.0476255634938784,0.038468054407124135,0.0322645805324696
76750,0.250006514785305,0.1666731814802662,0.0909156057934269,0.06250651495507249,0.047625562644856546,0.03846805355808385,0.03226457968341088
76760,0.25000651393656703,0.1666731806315208,0.09091560494466314,0.06250651410629028,0.04762556179605592,0.038468052709264795,0.032264578834573385
76770,0.25000651308805016,0.16667317978299664,0.09091560409612051,0.06250651325772921,0.047625560947476435,0.03846805186066689,0.03226457798595706
76780,0.25000651223975434,0.16667317893469355,0.09091560324779895,0.0625065124093892,0.047625560099118,0.03846805101229005,0.032264577137561805
76790,0.25000651139167945,0.16667317808661122,0.09091560239969829,0.06250651156127014,0.04762555925098055,0.03846805016413416,0.032264576289387524
76800,0.25000651054382544,0.1666731772387499,0.09091560155181849,0.06250651071337196,0.04762555840306396,0.03846804931619919,0.032264575441434136
76810,0.2500065096961922,0.16667317639110926,0.0909156007041595,0.06250650986569457,0.047625557555368195,0.038468048468485005,0.03226457459370156
76820,0.2500065088487796,0.16667317554368932,0.09091559985672118,0.06250650901823789,0.04762555670789311,0.038468047620991555,0.03226457374618972
76830,0.25000650800158775,0.16667317469649007,0.09091559900950351,0.06250650817100181,0.04762555586063865,0.03846804677371871,0.032264572898898516
76840,0.2500065071546162,0.16667317384951122,0.09091559816250631,0.06250650732398626,0.047625555013604735,0.038468045926666423,0.032264572051827846
76850,0.2500065063078652,0.1666731730027529,0.09091559731572957,0.06250650647719116,0.04762555416679127,0.03846804507983461,0.032264571204977666
76860,0.25000650546133446,0.1666731721562148,0.09091559646917319,0.06250650563061642,0.047625553320198175,0.038468044233223135,0.03226457035834784
76870,0.2500065046150241,0.16667317130989706,0.09091559562283706,0.06250650478426194,0.04762555247382534,0.03846804338683198,0.032264569511938304
76880,0.2500065037689339,0.16667317046379945,0.09091559477672115,0.06250650393812765,0.04762555162767273,0.038468042540661,0.032264568665749
76890,0.2500065029230637,0.166673169617922,0.09091559393082528,0.06250650309221348,0.047625550781740196,0.03846804169471013,0.0322645678197798
76900,0.25000650207741343,0.16667316877226443,0.09091559308514943,0.06250650224651931,0.04762554993602769,0.038468040848979305,0.03226456697403064
76910,0.2500065012319832,0.16667316792682685,0.09091559223969353,0.06250650140104506,0.04762554909053511,0.03846804000346841,0.03226456612850142
76920,0.2500065003867727,0.16667316708160904,0.09091559139445744,0.06250650055579064,0.047625548245262404,0.03846803915817738,0.03226456528319208
76930,0.25000649954178206,0.16667316623661105,0.09091559054944108,0.06250649971075599,0.047625547400209446,0.03846803831310612,0.03226456443810251
76940,0.2500064986970109,0.16667316539183266,0.09091558970464442,0.06250649886594102,0.047625546555376166,0.03846803746825454,0.032264563593232626
76950,0.2500064978524595,0.16667316454727382,0.09091558886006733,0.06250649802134561,0.047625545710762496,0.03846803662362256,0.03226456274858236
76960,0.2500064970081275,0.16667316370293453,0.0909155880157097,0.06250649717696974,0.047625544866368316,0.0384680357792101,0.03226456190415161
76970,0.2500064961640148,0.16667316285881464,0.09091558717157151,0.06250649633281326,0.04762554402219355,0.038468034935017055,0.03226456105994028
76980,0.2500064953201216,0.16667316201491397,0.09091558632765265,0.06250649548887613,0.04762554317823813,0.03846803409104337,0.032264560215948326
76990,0.25000649447644746,0.16667316117123265,0.09091558548395298,0.0625064946451582,0.04762554233450196,0.03846803324728893,0.03226455937217563
77000,0.25000649363299254,0.16667316032777038,0.09091558464047252,0.06250649380165946,0.047625541490984954,0.03846803240375366,0.03226455852862211
